x,hump_amp,u_inflow,target_zeta,target_u,target_h,froude
1200.0,0.0,1.0,0.06047874775546304,0.9928569202980951,30.060478747755464,0.05781682210728276
1225.0,0.0,1.0,0.060281308541636165,0.9926267010108303,30.060281308541636,0.05780360562663037
1250.0,0.0,1.0,0.059529953480223746,0.99268964178883,30.059529953480222,0.05780799331367229
1275.0,0.0,1.0,0.059320551390838624,0.9924660772446255,30.05932055139084,0.05779517563057163
1300.0,0.0,1.0,0.05856967844364564,0.9925253871312392,30.058569678443646,0.057799351386766035
1325.0,0.0,1.0,0.05834358904803952,0.9923063001646315,30.05834358904804,0.05778681026360084
1350.0,0.0,1.0,0.05759179788617114,0.9923588618746888,30.05759179788617,0.05779059389363941
1375.0,0.0,1.0,0.057349213584902206,0.9921406224415102,30.057349213584903,0.057778117747619984
1400.0,0.0,1.0,0.056598915048205495,0.9921832790179657,30.056598915048205,0.05778132306802347
1425.0,0.0,1.0,0.05634330148166209,0.9919628503616933,30.05634330148166,0.057768731710294965
1450.0,0.0,1.0,0.05559667214760392,0.9919947129467271,30.055596672147605,0.05777130483762191
1475.0,0.0,1.0,0.05533134996227401,0.9917714845302874,30.055331349962273,0.057758559508411744
1500.0,0.0,1.0,0.05458788878173716,0.9917946004600053,30.054587888781736,0.05776062012839076
1525.0,0.0,1.0,0.054314495037928,0.9915706092456799,30.05431449503793,0.05774783787254848
1550.0,0.0,1.0,0.05357253704100543,0.9915888781834963,30.053572537041006,0.05774961467636714
1575.0,0.0,1.0,0.05329213808074491,0.9913677413564169,30.053292138080746,0.057737005126798975
1600.0,0.0,1.0,0.052551680737538645,0.9913854592573377,30.05255168073754,0.057738748305025
1625.0,0.0,1.0,0.05226693330350013,0.9911705744931406,30.0522669333035,0.057726506796334905
1650.0,0.0,1.0,0.05153111804256938,0.9911908804867994,30.05153111804257,0.057728396162707155
1675.0,0.0,1.0,0.05124714953141213,0.9909836210003614,30.051247149531413,0.05771659776310437
1700.0,0.0,1.0,0.050521712142190575,0.9910071776050441,30.050521712142192,0.05771866640922902
1725.0,0.0,1.0,0.050243952731471406,0.9908067735716566,30.05024395273147,0.057707261088359385
1750.0,0.0,1.0,0.04953442613797974,0.9908322085697377,30.04953442613798,0.0577094237938058
1775.0,0.0,1.0,0.049265083242191005,0.9906375743750658,30.04926508324219,0.05769834622335907
1800.0,0.0,1.0,0.04857320791051089,0.9906635348268917,30.04857320791051,0.05770052252722974
1825.0,0.0,1.0,0.04830994750012563,0.9904748080249988,30.048309947500126,0.057689782978569526
1850.0,0.0,1.0,0.047632574338282226,0.9905010313064994,30.047632574338284,0.05769196061536738
1875.0,0.0,1.0,0.047370068044691654,0.9903190994288409,30.047370068044692,0.05768161591488164
1900.0,0.0,1.0,0.04670136262551535,0.990345357248712,30.046701362625516,0.05768378719538971
1925.0,0.0,1.0,0.046433488565984796,0.9901702160774878,30.046433488565985,0.05767384298860629
1950.0,0.0,1.0,0.045767947618222816,0.9901948579898237,30.045767947618224,0.05767591706736693
1975.0,0.0,1.0,0.04548969427531745,0.9900244393553999,30.045489694275318,0.057666257710501004
2000.0,0.0,1.0,0.04482421668607206,0.9900441370304258,30.044824216686074,0.057668043695353235
2025.0,0.0,1.0,0.044533307670611984,0.9898745032465656,30.044533307670612,0.05765844201441076
2050.0,0.0,1.0,0.04386722883578544,0.9898855446671105,30.043867228835786,0.057659724311122165
2075.0,0.0,1.0,0.04356365222184384,0.9897127110432147,30.043563652221845,0.057649948207213586
2100.0,0.0,1.0,0.04289634308587092,0.9897130108539411,30.04289634308587,0.057650605924375785
2125.0,0.0,1.0,0.04257955498909476,0.9895351247147807,30.042579554989096,0.05764054798550015
2150.0,0.0,1.0,0.04190827617949101,0.9895249907114566,30.04190827617949,0.05764060165001559
